district,district_alt,district_id,school,school_id,type_x,street,city,state,zip,gradespan,enrollment,hdphone,url,type_special,year,type_y,e_pct_me,e_pct_in_need_of_support,m_pct_me,m_pct_in_need_of_support,sc_pct_me,p17_sci1nm,sc_pct_in_need_of_support,len_str,e_pct_abc,e_pct_ab,e_pct_cd,e_pct_f,m_pct_abc,m_pct_ab,m_pct_cd,m_pct_f,sc_pct_abc,sc_pct_ab,sc_pct_cd,sc_pct_f,act_avg_english_score,act_avg_reading_score,act_avg_math_score,act_avg_science_score,act_avg_writing_score,act_avg_composite_score,pct_act,pct_college,pct_career,pct_cte,pct_wbl,pct_car_rdy,pct_met_prog,gpercent_overall,gpercent_race_w,gpercent_race_b,gpercent_race_h,gpercent_race_i,gpercent_race_a,dropout_rate_curr_yr,tchreturn3yr_avg_pct_curr_yr,tchadvdegree_pct_curr_yr,tchinexperienced_pct_curr_yr,tchsalary_avg_curr_yr,prime_instruct_time_curr_yr,gifted_pct_curr_yr,pct78hs_credit_curr_yr,princ_super_yrs_curr_yr,tech_pct_class_wireless_curr_yr,tech_oneto_one_curr_yr,retained_pct_curr_yr,chronic_absenteeism_rate_x,studentsin_poverty_pct_curr_yr,expendfor_instruct_pct_curr_yr,admin_salary_curr_yr,total_ppe_curr_yr,chronic_absenteeism_rate_y,n_total_di,n_total_el,par_child_feels_safe,par_tch_stop_bully,par_num_responses,tch_i_feel_safe,tch_rules_enforced,tch_num_responses,ocr_firearm_num,ocr_rape,ocr_sex_assault,ocr_robw_weapon,ocr_robw_firearm,ocr_rob_no_weapon,ocr_phys_attachw_weapon,ocr_phys_attackw_firearm,ocr_phys_attach_no_weapon,ocr_threat_phys_attachw_weapon,ocr_threat_phys_attackw_firearm,ocr_threat_phys_attach_no_weapon,ocr_in_school_suspension,ocr_out_of_school_suspension,ocr_expelled,ocr_arrests_referrals,ocr_bully_harass,ocr_violent_all,ocr_nonviolent_all,total_actively_enrolled_students,gender_female,gender_male,black_or_african_american,white,gender_missing,pupils_in_poverty,all_other_races,percent_female,percent_male,percent_gender_missing,percent_black_aa,percent_white,percent_all_other_races,lat,lon
The School District Of Greenville County,Greenville 01,2301999,Cherrydale Elementary,2301114,E,302 Perry Road,Greenville,SC,29609,PK-5,626,8643553300,https://www.greenville.k12.sc.us/cherry/,,2017,E,25.700000000000003,40.7,26.9,36.8,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47124.0,,1.9,,2.0,,,1.2,,89.7,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,646,301,345,250,88,,,308,46.59442724458204,53.40557275541795,,38.69969040247678,13.622291021671826,47.6780185758514,34.88379165,-82.41346348874825
The School District Of Greenville County,Greenville 01,2301999,Cherrydale Elementary,2301114,E,302 Perry Road,Greenville,SC,29609,PK-5,626,8643553300,https://www.greenville.k12.sc.us/cherry/,,2018,E,26.3,38.0,37.2,33.5,28.1,,36.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,40.9,,,,,,,,83.2,58.7,34.4,48490.0,89.5,2.7,,3.0,100.0,100.0,0.5,2.5,89.48,,,,2.5,,,75.1,83.3,17.0,87.5,87.5,87.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,,,,,,0.0,9.0,666,332,334,244,80,0.0,,342,49.849849849849846,50.15015015015016,0.0,36.63663663663664,12.012012012012011,51.35135135135135,34.88379165,-82.41346348874825
The School District Of Greenville County,Greenville 01,2301999,Cherrydale Elementary,2301114,E,302 Perry Road,Greenville,SC,29609,PK-5,626,8643553300,https://www.greenville.k12.sc.us/cherry/,,2019,E,36.6,42.9,44.9,25.1,36.5,,33.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,46.2,,,,,,,3.7,87.5,56.5,66.7,49205.0,88.6,3.2,,4.0,100.0,100.0,1.6,12.0,92.89,,84446.0,10339.0,,,,89.5,72.5,43.0,66.0,92.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,7.0,37.0,86.0,0.0,0.0,5.0,0.0,9.0,675,333,342,243,78,0.0,,354,49.333333333333336,50.66666666666667,0.0,36.0,11.555555555555555,52.44444444444445,34.88379165,-82.41346348874825
The School District Of Greenville County,Greenville 01,2301999,Cherrydale Elementary,2301114,E,302 Perry Road,Greenville,SC,29609,PK-5,626,8643553300,https://www.greenville.k12.sc.us/cherry/,,2021,E,18.8,51.7,28.4,42.8,30.3,,40.4,7.0,,,,,,,,,,,,,,,,,,,,,,,,,24.9,,,,,,,,87.7,69.1460055096419,21.7,52937.3709677419,,6.6,,6.0,100.0,100.0,0.8,5.7,93.5,70.2,88451.0,,5.7,106.0,354.0,72.8,63.7,11.0,100.0,62.5,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,21.0,0.0,0.0,1.0,0.0,3.0,616,296,320,197,52,0.0,573.0,367,48.05194805194805,51.94805194805194,0.0,31.980519480519483,8.441558441558442,59.57792207792208,34.88379165,-82.41346348874825
The School District Of Greenville County,Greenville 01,2301999,Cherrydale Elementary,2301114,E,302 Perry Road,Greenville,SC,29609,PK-5,626,8643553300,https://www.greenville.k12.sc.us/cherry/,,2020,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.1,,,,,,,,91.8,60.9,18.2,52184.0,,3.4,,5.0,100.0,100.0,1.3,16.6,92.0,67.3,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,19.0,42.0,0.0,0.0,5.0,0.0,4.0,664,318,346,226,65,0.0,,373,47.89156626506024,52.108433734939766,0.0,34.036144578313255,9.789156626506024,56.17469879518072,34.88379165,-82.41346348874825
The School District Of Greenville County,Greenville 01,2301999,Thomas E. Kerns Elementary School,2301115,E,6650 Frontage Road @ White Horse Road,Greenville,SC,29605,K-5,569,8643551300,https://www.greenville.k12.sc.us/kerns/,,2017,E,24.4,38.8,34.4,32.1,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49508.0,,2.5,,1.0,,,1.1,,88.5,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,639,291,348,379,105,,,155,45.539906103286384,54.460093896713616,,59.31142410015649,16.431924882629108,24.2566510172144,no_result,no_result
The School District Of Greenville County,Greenville 01,2301999,Thomas E. Kerns Elementary School,2301115,E,6650 Frontage Road @ White Horse Road,Greenville,SC,29605,K-5,569,8643551300,https://www.greenville.k12.sc.us/kerns/,,2018,E,25.2,44.5,37.5,34.2,25.0,,38.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,37.4,,,,,,,,93.2,52.0,20.6,49760.0,85.3,4.6,,0.0,0.0,0.0,0.9,3.1,91.38,,,,3.1,,,84.2,75.0,19.0,84.6,96.1,96.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,,,,,,0.0,11.0,658,296,362,360,99,0.0,,199,44.984802431610944,55.01519756838906,0.0,54.7112462006079,15.045592705167174,30.243161094224924,no_result,no_result
The School District Of Greenville County,Greenville 01,2301999,Thomas E. Kerns Elementary School,2301115,E,6650 Frontage Road @ White Horse Road,Greenville,SC,29605,K-5,569,8643551300,https://www.greenville.k12.sc.us/kerns/,,2019,E,32.0,38.7,40.4,32.3,38.5,,36.3,7.0,,,,,,,,,,,,,,,,,,,,,,,,,45.3,,,,,,,3.7,84.0,43.5,83.3,48947.0,87.4,5.5,,3.0,100.0,100.0,0.6,14.4,91.68,,84446.0,10928.0,,,,96.0,66.7,25.0,6.7,80.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,46.0,55.0,0.0,0.0,5.0,0.0,7.0,640,286,354,361,80,0.0,,199,44.6875,55.3125,0.0,56.40625,12.5,31.09375,no_result,no_result
The School District Of Greenville County,Greenville 01,2301999,Thomas E. Kerns Elementary School,2301115,E,6650 Frontage Road @ White Horse Road,Greenville,SC,29605,K-5,569,8643551300,https://www.greenville.k12.sc.us/kerns/,,2021,E,28.2,45.4,33.7,40.6,28.9,,45.4,7.0,,,,,,,,,,,,,,,,,,,,,,,,,32.3,,,,,,,,70.3,48.2200647249191,61.1,50898.8076923077,,6.5,,2.0,100.0,100.0,0.0,6.8,93.9,69.4,88451.0,,6.8,128.0,174.0,96.6,76.4,89.0,93.3,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,16.0,0.0,0.0,0.0,0.0,1.0,566,255,311,306,54,0.0,531.0,206,45.053003533568905,54.946996466431095,0.0,54.06360424028268,9.540636042402827,36.39575971731448,no_result,no_result
The School District Of Greenville County,Greenville 01,2301999,Thomas E. Kerns Elementary School,2301115,E,6650 Frontage Road @ White Horse Road,Greenville,SC,29605,K-5,569,8643551300,https://www.greenville.k12.sc.us/kerns/,,2020,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.1,,,,,,,,76.4,42.2,48.4,49800.0,,5.5,,1.0,100.0,100.0,0.7,16.8,90.7,70.2,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,25.0,0.0,0.0,5.0,0.0,0.0,607,274,333,344,55,0.0,,208,45.14003294892916,54.85996705107083,0.0,56.67215815485997,9.060955518945637,34.2668863261944,no_result,no_result
The School District Of Greenville County,Greenville 01,2301999,Sterling School,2301116,E,99 John McCarroll Way,Greenville,SC,29607,PK-8,738,864-355-4480,https://www.greenville.k12.sc.us/sterling/,,2017,E,67.2,14.4,71.4,14.2,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52153.0,,55.9,,12.0,,,0.1,,45.6,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854,419,435,354,396,,,104,49.06323185011709,50.93676814988291,,41.451990632318505,46.37002341920375,12.177985948477753,34.835272599999996,-82.3703122
The School District Of Greenville County,Greenville 01,2301999,Sterling School,2301116,E,99 John McCarroll Way,Greenville,SC,29607,PK-8,738,864-355-4480,https://www.greenville.k12.sc.us/sterling/,,2017,M,98.5,-1.0,100.0,-1.0,99.5,-1.0,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52153.0,,55.9,97.945205479,12.0,,,0.1,,45.6,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854,419,435,354,396,,,104,49.06323185011709,50.93676814988291,,41.451990632318505,46.37002341920375,12.177985948477753,34.835272599999996,-82.3703122
The School District Of Greenville County,Greenville 01,2301999,Sterling School,2301116,E,99 John McCarroll Way,Greenville,SC,29607,PK-8,738,864-355-4480,https://www.greenville.k12.sc.us/sterling/,,2018,E,69.2,16.6,73.3,17.1,72.4,,15.9,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.5,63.5,23.7,50650.0,89.0,73.5,99.3,1.0,100.0,31.0,0.4,0.5,46.24,,,,0.5,,,85.1,63.9,47.0,84.2,84.2,84.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,,,,,,0.0,8.0,819,406,413,296,387,0.0,,136,49.57264957264957,50.427350427350426,0.0,36.14163614163614,47.25274725274725,16.605616605616603,34.835272599999996,-82.3703122
The School District Of Greenville County,Greenville 01,2301999,Sterling School,2301116,E,99 John McCarroll Way,Greenville,SC,29607,PK-8,738,864-355-4480,https://www.greenville.k12.sc.us/sterling/,,2018,M,98.0,,99.0,,99.3,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,81.5,63.5,23.7,50650.0,89.0,73.5,99.3,1.0,100.0,31.0,0.4,0.5,46.24,,,,0.5,,,85.1,63.9,47.0,84.2,84.2,84.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,,,,,,0.0,8.0,819,406,413,296,387,0.0,,136,49.57264957264957,50.427350427350426,0.0,36.14163614163614,47.25274725274725,16.605616605616603,34.835272599999996,-82.3703122
The School District Of Greenville County,Greenville 01,2301999,Sterling School,2301116,E,99 John McCarroll Way,Greenville,SC,29607,PK-8,738,864-355-4480,https://www.greenville.k12.sc.us/sterling/,,2019,E,72.2,14.3,75.9,13.3,74.2,,13.3,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7,81.0,69.8,66.7,53003.0,87.6,75.0,94.0,2.0,100.0,84.0,0.0,0.0,43.81,,84446.0,9208.0,,,,90.0,80.0,50.0,76.80000000000001,86.1,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,56.0,60.0,0.0,0.0,7.0,0.0,11.0,793,403,390,263,383,0.0,,147,50.81967213114754,49.18032786885246,0.0,33.16519546027743,48.29760403530896,18.53720050441362,34.835272599999996,-82.3703122
The School District Of Greenville County,Greenville 01,2301999,Sterling School,2301116,E,99 John McCarroll Way,Greenville,SC,29607,PK-8,738,864-355-4480,https://www.greenville.k12.sc.us/sterling/,,2019,M,98.5,,99.5,,100.0,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7,81.0,69.8,66.7,53003.0,87.6,75.0,94.0,2.0,100.0,84.0,0.0,0.0,43.81,,84446.0,9208.0,,,,90.0,80.0,50.0,76.80000000000001,86.1,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,56.0,60.0,0.0,0.0,7.0,0.0,11.0,793,403,390,263,383,0.0,,147,50.81967213114754,49.18032786885246,0.0,33.16519546027743,48.29760403530896,18.53720050441362,34.835272599999996,-82.3703122
The School District Of Greenville County,Greenville 01,2301999,Sterling School,2301116,E,99 John McCarroll Way,Greenville,SC,29607,PK-8,738,864-355-4480,https://www.greenville.k12.sc.us/sterling/,,2021,E,70.4,17.3,68.8,21.0,76.9,,14.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.4,68.2674000423101,3.3,57009.9420930233,,78.8,98.7,4.0,100.0,100.0,0.3,1.7,45.1,64.5,88451.0,,1.7,68.0,37.0,95.4,64.2,110.0,85.2,77.8,77.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,17.0,33.0,0.0,0.0,6.0,0.0,10.0,730,348,382,228,355,0.0,331.0,147,47.67123287671232,52.32876712328767,0.0,31.232876712328768,48.63013698630137,20.136986301369863,34.835272599999996,-82.3703122
The School District Of Greenville County,Greenville 01,2301999,Sterling School,2301116,E,99 John McCarroll Way,Greenville,SC,29607,PK-8,738,864-355-4480,https://www.greenville.k12.sc.us/sterling/,,2021,M,100.0,,97.1,0.5,100.0,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.4,68.2674000423101,3.3,57009.9420930233,,78.8,98.7,4.0,100.0,100.0,0.3,1.7,45.1,64.5,88451.0,,1.7,68.0,37.0,95.4,64.2,110.0,85.2,77.8,77.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,17.0,33.0,0.0,0.0,6.0,0.0,10.0,730,348,382,228,355,0.0,331.0,147,47.67123287671232,52.32876712328767,0.0,31.232876712328768,48.63013698630137,20.136986301369863,34.835272599999996,-82.3703122
The School District Of Greenville County,Greenville 01,2301999,Sterling School,2301116,E,99 John McCarroll Way,Greenville,SC,29607,PK-8,738,864-355-4480,https://www.greenville.k12.sc.us/sterling/,,2020,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.1,,,,,,,,85.2,70.9,5.9,56189.0,,77.9,100.0,3.0,100.0,77.0,0.1,3.2,43.3,62.5,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,64.0,36.0,0.0,0.0,3.0,0.0,2.0,762,377,385,230,381,0.0,,151,49.4750656167979,50.5249343832021,0.0,30.18372703412073,50.0,19.816272965879264,34.835272599999996,-82.3703122
The School District Of Greenville County,Greenville 01,2301999,Sterling School,2301116,E,99 John McCarroll Way,Greenville,SC,29607,PK-8,738,864-355-4480,https://www.greenville.k12.sc.us/sterling/,,2020,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.1,,,,,,,,85.2,70.9,5.9,56189.0,,77.9,100.0,3.0,100.0,77.0,0.1,3.2,43.3,62.5,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,64.0,36.0,0.0,0.0,3.0,0.0,2.0,762,377,385,230,381,0.0,,151,49.4750656167979,50.5249343832021,0.0,30.18372703412073,50.0,19.816272965879264,34.835272599999996,-82.3703122
The School District Of Greenville County,Greenville 01,2301999,Rudolph Gordon School At Jones Mill,2301117,E,1507 Scuffletown Road,Simpsonville,SC,29681,PK-8,1526,8644520200,greenville.k12.sc.us/gordon,,2017,E,62.7,10.2,59.8,10.0,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51439.0,,13.5,,9.0,,,0.5,,31.1,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,812,400,412,97,633,,,82,49.26108374384236,50.73891625615764,,11.945812807881774,77.95566502463053,10.098522167487683,34.7468197,-82.19257200960854
The School District Of Greenville County,Greenville 01,2301999,Rudolph Gordon School At Jones Mill,2301117,E,1507 Scuffletown Road,Simpsonville,SC,29681,PK-8,1526,8644520200,greenville.k12.sc.us/gordon,,2018,E,66.1,11.7,69.1,10.2,69.0,,8.3,7.0,,,,,,,,,,,,,,,,,,,,,,,,,69.2,,,,,,,,91.3,69.4,17.9,50901.0,87.3,26.9,,10.0,100.0,52.0,0.1,0.0,31.64,,,,0.0,,,97.1,75.0,69.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,888,435,453,89,694,0.0,,105,48.98648648648648,51.01351351351351,0.0,10.022522522522523,78.15315315315316,11.824324324324325,34.7468197,-82.19257200960854
The School District Of Greenville County,Greenville 01,2301999,Rudolph Gordon School At Jones Mill,2301117,E,1507 Scuffletown Road,Simpsonville,SC,29681,PK-8,1526,8644520200,greenville.k12.sc.us/gordon,,2019,E,67.3,11.9,66.7,12.8,70.5,,12.3,7.0,,,,,,,,,,,,,,,,,,,,,,,,,58.6,,,,,,,3.7,90.5,61.8,66.7,51374.0,24.1,25.1,,11.0,100.0,60.0,0.2,4.0,32.66,,84446.0,8370.0,,,,97.3,78.1,73.0,95.9,100.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,22.0,0.0,0.0,4.0,0.0,1.0,1139,563,576,127,874,0.0,,138,49.42932396839333,50.57067603160667,0.0,11.150131694468833,76.73397717295873,12.115891132572433,34.7468197,-82.19257200960854
The School District Of Greenville County,Greenville 01,2301999,Rudolph Gordon School At Jones Mill,2301117,E,1507 Scuffletown Road,Simpsonville,SC,29681,PK-8,1526,8644520200,greenville.k12.sc.us/gordon,,2021,E,68.9,12.2,60.7,14.1,71.4,,16.1,7.0,,,,,,,,,,,,,,,,,,,,,,,,,26.9,,,,,,,,88.3,68.3782091421415,5.7,52949.8767123288,,29.1,29.6,13.0,100.0,100.0,0.1,2.5,38.0,68.7,88451.0,,2.5,226.0,91.0,95.7,68.3,183.0,96.4,83.7,83.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,21.0,1.0,0.0,0.0,0.0,0.0,1539,754,785,182,1148,0.0,585.0,209,48.99285250162443,51.00714749837557,0.0,11.825860948667966,74.59389213775178,13.580246913580249,34.7468197,-82.19257200960854
The School District Of Greenville County,Greenville 01,2301999,Rudolph Gordon School At Jones Mill,2301117,E,1507 Scuffletown Road,Simpsonville,SC,29681,PK-8,1526,8644520200,greenville.k12.sc.us/gordon,,2021,M,53.3,19.6,42.3,26.0,48.2,,28.6,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.3,68.3782091421415,5.7,52949.8767123288,,29.1,29.6,13.0,100.0,100.0,0.1,2.5,38.0,68.7,88451.0,,2.5,226.0,91.0,95.7,68.3,183.0,96.4,83.7,83.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,21.0,1.0,0.0,0.0,0.0,0.0,1539,754,785,182,1148,0.0,585.0,209,48.99285250162443,51.00714749837557,0.0,11.825860948667966,74.59389213775178,13.580246913580249,34.7468197,-82.19257200960854
The School District Of Greenville County,Greenville 01,2301999,Rudolph Gordon School At Jones Mill,2301117,E,1507 Scuffletown Road,Simpsonville,SC,29681,PK-8,1526,8644520200,greenville.k12.sc.us/gordon,,2020,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.5,,,,,,,,91.3,67.1,5.2,53265.0,,25.9,12.6,12.0,100.0,66.0,0.1,5.4,33.5,65.5,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,44.0,36.0,0.0,0.0,1.0,0.0,2.0,1404,668,736,155,1061,0.0,,188,47.57834757834758,52.42165242165242,0.0,11.03988603988604,75.56980056980058,13.390313390313391,34.7468197,-82.19257200960854
The School District Of Greenville County,Greenville 01,2301999,Rudolph Gordon School At Jones Mill,2301117,E,1507 Scuffletown Road,Simpsonville,SC,29681,PK-8,1526,8644520200,greenville.k12.sc.us/gordon,,2020,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.5,,,,,,,,91.3,67.1,5.2,53265.0,,25.9,12.6,12.0,100.0,66.0,0.1,5.4,33.5,65.5,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,44.0,36.0,0.0,0.0,1.0,0.0,2.0,1404,668,736,155,1061,0.0,,188,47.57834757834758,52.42165242165242,0.0,11.03988603988604,75.56980056980058,13.390313390313391,34.7468197,-82.19257200960854
The School District Of Greenville County,Greenville 01,2301999,Ralph Chandler Middle,2301118,M,4231 Fork Shoals Road,Simpsonville,SC,29680,6-8,738,864-452-0300,https://www.greenville.k12.sc.us/chandler/,,2017,M,47.5,20.1,47.7,19.9,59.8,17.7,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45610.0,,32.7,52.401746725,1.0,,,0.1,,42.3,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,712,372,340,94,552,,,66,52.24719101123596,47.752808988764045,,13.202247191011235,77.52808988764045,9.269662921348315,34.63915095,-82.30048489337165
The School District Of Greenville County,Greenville 01,2301999,Ralph Chandler Middle,2301118,M,4231 Fork Shoals Road,Simpsonville,SC,29680,6-8,738,864-452-0300,https://www.greenville.k12.sc.us/chandler/,,2018,M,47.1,23.0,46.9,25.3,65.2,,15.8,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,85.2,57.5,21.4,46950.0,87.6,31.8,49.7,2.0,100.0,100.0,0.0,0.3,41.8,,,,0.3,,,95.0,71.1,82.0,95.4,95.5,95.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,11.0,,,,,,0.0,19.0,736,387,349,87,565,0.0,,84,52.58152173913043,47.41847826086957,0.0,11.820652173913045,76.7663043478261,11.41304347826087,34.63915095,-82.30048489337165
The School District Of Greenville County,Greenville 01,2301999,Ralph Chandler Middle,2301118,M,4231 Fork Shoals Road,Simpsonville,SC,29680,6-8,738,864-452-0300,https://www.greenville.k12.sc.us/chandler/,,2019,M,52.2,21.7,47.4,23.4,64.3,,16.1,7.0,,,,,,,,,,,,,,,,,,,,,,,,,61.9,,,,,,,3.7,82.2,61.0,33.3,48320.0,82.1,27.6,63.0,3.0,100.0,100.0,0.0,10.9,41.77,,84446.0,10220.0,,,,83.60000000000001,62.0,80.0,55.1,96.6,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,104.0,50.0,2.0,0.0,9.0,0.0,9.0,752,389,363,87,576,0.0,,89,51.72872340425532,48.27127659574468,0.0,11.569148936170212,76.59574468085107,11.835106382978724,34.63915095,-82.30048489337165
The School District Of Greenville County,Greenville 01,2301999,Ralph Chandler Middle,2301118,M,4231 Fork Shoals Road,Simpsonville,SC,29680,6-8,738,864-452-0300,https://www.greenville.k12.sc.us/chandler/,,2021,M,52.9,19.0,37.6,30.9,52.1,,28.8,7.0,,,,,,,,,,,,,,,,,,,,,,,,,31.8,,,,,,,,76.6,55.2023121387283,21.1,50488.1691176471,,29.3,34.9,5.0,100.0,100.0,0.0,4.8,48.0,60.0,88451.0,,4.8,91.0,36.0,86.6,66.7,30.0,97.2,55.5,55.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,39.0,24.0,0.0,0.0,5.0,0.0,1.0,741,367,374,82,551,0.0,360.0,108,49.52766531713901,50.472334682861,0.0,11.06612685560054,74.35897435897436,14.5748987854251,34.63915095,-82.30048489337165
The School District Of Greenville County,Greenville 01,2301999,Ralph Chandler Middle,2301118,M,4231 Fork Shoals Road,Simpsonville,SC,29680,6-8,738,864-452-0300,https://www.greenville.k12.sc.us/chandler/,,2020,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.5,,,,,,,,84.9,56.8,12.5,49854.0,,27.7,55.2,4.0,100.0,100.0,0.1,10.0,40.5,58.5,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,70.0,50.0,0.0,0.0,11.0,1.0,1.0,742,369,373,91,571,0.0,,80,49.73045822102426,50.26954177897574,0.0,12.264150943396226,76.95417789757413,10.781671159029653,34.63915095,-82.30048489337165
The School District Of Greenville County,Greenville 01,2301999,A.J. .Whittenberg Elementary School Of Engineering,2301119,E,420 Westfield Street,420 westfield street,SC,29601,PK-5,485,8644520500,https://www.greenville.k12,,2017,E,50.4,17.5,59.2,13.1,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48546.0,,12.5,,3.0,,,1.4,,60.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,546,250,296,325,159,,,62,45.78754578754579,54.21245421245421,,59.523809523809526,29.120879120879124,11.355311355311356,no_result,no_result
The School District Of Greenville County,Greenville 01,2301999,A.J. .Whittenberg Elementary School Of Engineering,2301119,E,420 Westfield Street,420 westfield street,SC,29601,PK-5,485,8644520500,https://www.greenville.k12,,2018,E,51.2,18.8,60.8,15.6,50.6,,17.6,7.0,,,,,,,,,,,,,,,,,,,,,,,,,35.0,,,,,,,,85.1,65.7,18.5,48832.0,87.3,24.3,,1.0,100.0,100.0,0.8,0.4,62.48,,,,0.4,,,92.8,78.6,43.0,100.0,91.7,91.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,,,,,,0.0,4.0,549,260,289,293,158,0.0,,98,47.35883424408014,52.64116575591985,0.0,53.36976320582878,28.77959927140255,17.850637522768668,no_result,no_result
